text_id,uid,text_date
6428,144,7/19/2020
6429,109,7/19/2020
6430,98,7/19/2020
6431,98,7/19/2020
6432,180,7/19/2020
6433,183,7/19/2020
6434,185,7/19/2020
6435,62,7/19/2020
6436,162,7/19/2020
6437,9,7/19/2020
6438,126,7/19/2020
6439,50,7/19/2020
6440,2,7/19/2020
6441,4,7/19/2020
6442,109,7/19/2020
6443,84,7/19/2020
6444,175,7/19/2020
6445,6,7/19/2020
6446,155,7/19/2020
6447,183,7/19/2020
6448,88,7/19/2020
6449,72,7/19/2020
6450,68,7/19/2020
6451,67,7/19/2020
6452,104,7/19/2020
6453,138,7/19/2020
6454,60,7/19/2020
6455,3,7/19/2020
6456,112,7/19/2020
6457,27,7/19/2020
6458,62,7/19/2020
6459,113,7/19/2020
6460,64,7/19/2020
6461,159,7/19/2020
6462,88,7/19/2020
6463,131,7/19/2020
6464,60,7/19/2020
6465,4,7/19/2020
6466,91,7/19/2020
6467,148,7/19/2020
6468,101,7/19/2020
6469,165,7/19/2020
6470,6,7/19/2020
6471,72,7/19/2020
6472,163,7/19/2020
6473,179,7/19/2020
6474,134,7/19/2020
6475,106,7/19/2020
6476,44,7/19/2020
6477,77,7/19/2020
6478,63,7/19/2020
6479,7,7/19/2020
6480,130,7/19/2020
6481,176,7/19/2020
6482,178,7/19/2020
6483,66,7/19/2020
6484,30,7/19/2020
6485,81,7/19/2020
6486,3,7/19/2020
6487,160,7/19/2020
6488,28,7/19/2020
6489,78,7/19/2020
6490,181,7/19/2020
6491,147,7/19/2020
6492,142,7/19/2020
6493,109,7/19/2020
6494,42,7/19/2020
6495,87,7/19/2020
6496,91,7/19/2020
6497,94,7/19/2020
6498,164,7/19/2020
6499,12,7/19/2020
6500,101,7/19/2020
6501,13,7/19/2020
6502,180,7/19/2020
6503,119,7/19/2020
6504,64,7/19/2020
6505,1,7/19/2020
6506,42,7/19/2020
6507,144,7/19/2020
6508,63,7/19/2020
6509,26,7/19/2020
6510,185,7/19/2020
6511,171,7/19/2020
6512,154,7/19/2020
6513,66,7/19/2020
6514,104,7/19/2020
6515,107,7/19/2020
6516,105,7/19/2020
6517,163,7/19/2020
6518,75,7/19/2020
6519,177,7/19/2020
6520,70,7/19/2020
6521,158,7/19/2020
6522,106,7/19/2020
6523,181,7/19/2020
6524,146,7/19/2020
6525,119,7/19/2020
6526,141,7/19/2020
6527,166,7/19/2020
6528,140,7/19/2020
6529,86,7/19/2020
6530,101,7/19/2020
6531,93,7/19/2020
6532,158,7/19/2020
6533,150,7/19/2020
6534,57,7/19/2020
6535,11,7/19/2020
6536,76,7/19/2020
6537,68,7/19/2020
6538,108,7/19/2020
6539,90,7/19/2020
6540,162,7/19/2020
6541,112,7/19/2020
6542,188,7/19/2020
6543,160,7/19/2020
6544,144,7/19/2020
6545,10,7/19/2020
6546,93,7/19/2020
6547,70,7/19/2020
6548,140,7/19/2020
6549,94,7/19/2020
6550,180,7/19/2020
6551,167,7/19/2020
6552,148,7/19/2020
6553,60,7/19/2020
6554,75,7/19/2020
6555,76,7/19/2020
6556,87,7/19/2020
6557,179,7/19/2020
6558,169,7/19/2020
6559,169,7/19/2020
6560,139,7/19/2020
6561,181,7/19/2020
6562,114,7/19/2020
6563,148,7/19/2020
6564,144,7/19/2020
6565,97,7/19/2020
6566,76,7/19/2020
6567,63,7/19/2020
6568,156,7/19/2020
6569,66,7/19/2020
6570,98,7/19/2020
6571,177,7/19/2020
6572,44,7/19/2020
6573,50,7/19/2020
6574,131,7/19/2020
6575,119,7/19/2020
6576,114,7/19/2020
6577,130,7/19/2020
6578,13,7/19/2020
6579,141,7/19/2020
6580,174,7/19/2020
6581,130,7/19/2020
6582,72,7/19/2020
6583,163,7/19/2020
6584,107,7/19/2020
6585,84,7/19/2020
6586,128,7/19/2020
6587,103,7/19/2020
6588,7,7/19/2020
6589,139,7/19/2020
6590,173,7/19/2020
6591,138,7/19/2020
6592,42,7/19/2020
6593,126,7/19/2020
6594,78,7/19/2020
6595,178,7/19/2020
6596,149,7/19/2020
6597,173,7/19/2020
6598,65,7/19/2020
6599,67,7/19/2020
6600,11,7/19/2020
6601,114,7/19/2020
6602,89,7/19/2020
6603,83,7/19/2020
6604,141,7/19/2020
6605,1,7/19/2020
6606,141,7/19/2020
6607,168,7/19/2020
6608,94,7/19/2020
6609,97,7/19/2020
6610,156,7/19/2020
6611,189,7/19/2020
6612,114,7/19/2020
6613,180,7/19/2020
6614,119,7/19/2020
6615,90,7/19/2020
6616,179,7/19/2020
6617,164,7/19/2020
6618,185,7/19/2020
6619,65,7/19/2020
6620,105,7/19/2020
6621,84,7/19/2020
6622,75,7/19/2020
6623,28,7/19/2020
6624,104,7/19/2020
6625,4,7/19/2020
6626,57,7/19/2020
6627,78,7/19/2020
6628,1,7/19/2020
6629,16,7/19/2020
6630,89,7/19/2020
6631,97,7/19/2020
6632,90,7/19/2020
6633,163,7/19/2020
6634,153,7/19/2020
6635,12,7/19/2020
6636,177,7/19/2020
6637,109,7/19/2020
6638,175,7/19/2020
6639,188,7/19/2020
6640,16,7/19/2020
6641,67,7/19/2020
6642,65,7/19/2020
6643,2,7/19/2020
6644,12,7/19/2020
6645,86,7/19/2020
6646,95,7/19/2020
6647,98,7/19/2020
6648,167,7/19/2020
6649,12,7/19/2020
6650,146,7/19/2020
6651,153,7/19/2020
6652,83,7/19/2020
6653,47,7/19/2020
6654,165,7/19/2020
6655,103,7/19/2020
6656,103,7/19/2020
6657,188,7/19/2020
6658,77,7/19/2020
6659,158,7/19/2020
6660,76,7/19/2020
6661,177,7/19/2020
6662,79,7/19/2020
6663,68,7/19/2020
6664,3,7/19/2020
6665,94,7/19/2020
6666,26,7/19/2020
6667,162,7/19/2020
6668,79,7/19/2020
6669,130,7/19/2020
6670,6,7/19/2020
6671,27,7/19/2020
6672,187,7/19/2020
6673,95,7/19/2020
6674,131,7/19/2020
6675,62,7/19/2020
6676,173,7/19/2020
6677,89,7/19/2020
6678,13,7/19/2020
6679,175,7/19/2020
6680,90,7/19/2020
6681,62,7/19/2020
6682,156,7/19/2020
6683,89,7/19/2020
6684,159,7/19/2020
6685,188,7/19/2020
6686,121,7/19/2020
6687,79,7/19/2020
6688,74,7/19/2020
6689,3,7/19/2020
6690,155,7/19/2020
6691,189,7/19/2020
6692,87,7/19/2020
6693,73,7/19/2020
6694,92,7/19/2020
6695,114,7/19/2020
6696,60,7/19/2020
6697,139,7/19/2020
6698,117,7/19/2020
6699,187,7/19/2020
6700,164,7/19/2020
6701,28,7/19/2020
6702,47,7/19/2020
6703,64,7/19/2020
6704,165,7/19/2020
6706,144,7/19/2020
6707,46,7/19/2020
6708,2,7/19/2020
6709,95,7/19/2020
6710,6,7/19/2020
6711,81,7/19/2020
6712,178,7/19/2020
6713,130,7/19/2020
6714,10,7/19/2020
6715,87,7/19/2020
6716,7,7/19/2020
6717,174,7/19/2020
6718,155,7/19/2020
6719,68,7/19/2020
6720,155,7/19/2020
6721,138,7/19/2020
6722,70,7/19/2020
6723,148,7/19/2020
6724,117,7/21/2020
6725,44,7/21/2020
6726,165,7/21/2020
6727,62,7/21/2020
6728,89,7/21/2020
6729,104,7/21/2020
6730,1,7/21/2020
6731,73,7/21/2020
6732,83,7/21/2020
6733,83,7/21/2020
6734,83,7/21/2020
6735,81,7/21/2020
6736,50,7/21/2020
6737,153,7/21/2020
6738,157,7/21/2020
6739,149,7/21/2020
6740,95,7/21/2020
6741,94,7/21/2020
6742,95,7/21/2020
6743,50,7/21/2020
6744,110,7/21/2020
6745,142,7/21/2020
6746,191,7/21/2020
6747,195,7/21/2020
6748,10,7/21/2020
6749,175,7/21/2020
6750,103,7/21/2020
6751,178,7/21/2020
6752,175,7/21/2020
6753,206,7/21/2020
6754,88,7/21/2020
6755,148,7/21/2020
6756,67,7/21/2020
6757,173,7/21/2020
6758,89,7/21/2020
6759,183,7/21/2020
6760,87,7/21/2020
6761,157,7/21/2020
6762,70,7/21/2020
6763,104,7/21/2020
6764,110,7/21/2020
6765,153,7/21/2020
6766,161,7/21/2020
6767,94,7/21/2020
6768,107,7/21/2020
6769,50,7/21/2020
6770,153,7/21/2020
6771,72,7/21/2020
6772,160,7/21/2020
6773,42,7/21/2020
6774,191,7/21/2020
6775,141,7/21/2020
6776,30,7/21/2020
6777,78,7/21/2020
6778,90,7/21/2020
6779,57,7/21/2020
6780,81,7/21/2020
6781,106,7/21/2020
6782,112,7/21/2020
6783,76,7/21/2020
6784,101,7/21/2020
6785,84,7/21/2020
6786,16,7/21/2020
6787,181,7/21/2020
6788,180,7/21/2020
6789,113,7/21/2020
6790,114,7/21/2020
6791,76,7/21/2020
6792,121,7/21/2020
6793,3,7/21/2020
6794,192,7/21/2020
6795,177,7/21/2020
6796,66,7/21/2020
6797,112,7/21/2020
6798,159,7/21/2020
6799,163,7/21/2020
6800,3,7/21/2020
6801,190,7/21/2020
6802,162,7/21/2020
6803,197,7/21/2020
6804,150,7/21/2020
6805,165,7/21/2020
6806,165,7/21/2020
6807,79,7/21/2020
6808,188,7/21/2020
6809,117,7/21/2020
6810,28,7/21/2020
6811,90,7/21/2020
6812,114,7/21/2020
6813,50,7/21/2020
6814,3,7/21/2020
6815,174,7/21/2020
6816,105,7/21/2020
6817,67,7/21/2020
6818,141,7/21/2020
6819,173,7/21/2020
6820,65,7/21/2020
6821,66,7/21/2020
6822,150,7/21/2020
6823,62,7/21/2020
6824,90,7/21/2020
6825,154,7/21/2020
6826,175,7/21/2020
6827,102,7/21/2020
6828,89,7/21/2020
6829,166,7/21/2020
6830,193,7/21/2020
6831,178,7/21/2020
6832,75,7/21/2020
6833,72,7/21/2020
6834,148,7/21/2020
6835,128,7/21/2020
6836,178,7/21/2020
6837,166,7/21/2020
6838,74,7/21/2020
6839,10,7/21/2020
6840,196,7/21/2020
6841,147,7/21/2020
6842,27,7/21/2020
6843,87,7/21/2020
6844,2,7/21/2020
6845,106,7/21/2020
6846,167,7/21/2020
6847,147,7/21/2020
6848,176,7/21/2020
6849,134,7/21/2020
6850,106,7/21/2020
6851,193,7/21/2020
6852,159,7/21/2020
6853,173,7/21/2020
6854,158,7/21/2020
6855,77,7/21/2020
6856,30,7/21/2020
6857,202,7/21/2020
6858,66,7/21/2020
6859,117,7/21/2020
6860,205,7/21/2020
6861,195,7/21/2020
6862,205,7/21/2020
6863,107,7/21/2020
6864,164,7/21/2020
6865,206,7/21/2020
6866,7,7/21/2020
6867,9,7/21/2020
6868,78,7/21/2020
6869,163,7/21/2020
6870,181,7/21/2020
6871,202,7/21/2020
6872,153,7/21/2020
6873,113,7/21/2020
6874,108,7/21/2020
6875,12,7/21/2020
6876,87,7/21/2020
6877,171,7/21/2020
6878,3,7/21/2020
6879,112,7/21/2020
6880,66,7/21/2020
6881,146,7/21/2020
6882,188,7/21/2020
6883,104,7/21/2020
6884,97,7/21/2020
6885,27,7/21/2020
6886,196,7/21/2020
6887,203,7/21/2020
6888,44,7/21/2020
6889,177,7/21/2020
6890,7,7/21/2020
6891,154,7/21/2020
6892,77,7/21/2020
6893,121,7/21/2020
6894,196,7/21/2020
6895,4,7/21/2020
6896,47,7/21/2020
6897,4,7/21/2020
6898,98,7/21/2020
6899,174,7/21/2020
6900,67,7/21/2020
6901,160,7/21/2020
6902,125,7/21/2020
6903,131,7/21/2020
6904,148,7/21/2020
6905,166,7/21/2020
6906,119,7/21/2020
6907,102,7/21/2020
6908,97,7/21/2020
6909,197,7/21/2020
6910,165,7/21/2020
6911,77,7/21/2020
6912,74,7/21/2020
6913,148,7/21/2020
6914,44,7/21/2020
6915,57,7/21/2020
6916,74,7/21/2020
6917,147,7/21/2020
6918,126,7/21/2020
6919,147,7/21/2020
6920,27,7/21/2020
6921,177,7/21/2020
6922,86,7/21/2020
6923,92,7/21/2020
6924,103,7/21/2020
6925,190,7/21/2020
6926,84,7/21/2020
6927,86,7/21/2020
6928,164,7/21/2020
6929,190,7/21/2020
6930,144,7/21/2020
6931,144,7/21/2020
6932,50,7/21/2020
6933,163,7/21/2020
6934,95,7/21/2020
6935,79,7/21/2020
6936,102,7/21/2020
6937,114,7/21/2020
6938,193,7/21/2020
6939,125,7/21/2020
6940,16,7/21/2020
6941,161,7/21/2020
6942,191,7/21/2020
6943,79,7/21/2020
6944,107,7/21/2020
6945,142,7/21/2020
6946,76,7/21/2020
6947,75,7/21/2020
6948,13,7/21/2020
6949,46,7/21/2020
6950,89,7/21/2020
6951,28,7/21/2020
6952,92,7/21/2020
6953,177,7/21/2020
6954,164,7/21/2020
6955,102,7/21/2020
6956,192,7/21/2020
6957,78,7/21/2020
6958,73,7/21/2020
6959,92,7/21/2020
6960,98,7/21/2020
6961,65,7/21/2020
6962,13,7/21/2020
6963,164,7/21/2020
6964,194,7/21/2020
6965,154,7/21/2020
6966,3,7/21/2020
6967,205,7/21/2020
6968,126,7/21/2020
6969,185,7/21/2020
6970,168,7/21/2020
6971,2,7/21/2020
6972,105,7/21/2020
6973,1,7/21/2020
6974,77,7/21/2020
6975,139,7/21/2020
6976,157,7/21/2020
6977,175,7/21/2020
6978,13,7/21/2020
6979,68,7/21/2020
6980,108,7/21/2020
6981,148,7/21/2020
6982,77,7/21/2020
6983,139,7/21/2020
6984,83,7/21/2020
6985,68,7/21/2020
6986,105,7/21/2020
6987,146,7/21/2020
6988,146,7/21/2020
6989,140,7/21/2020
6990,57,7/21/2020
6991,168,7/21/2020
6992,12,7/21/2020
6993,159,7/21/2020
6994,150,7/21/2020
6995,46,7/21/2020
6996,93,7/21/2020
6997,190,7/21/2020
6998,141,7/21/2020
6999,88,7/21/2020
7000,196,7/21/2020
7001,1,7/21/2020
7002,125,7/21/2020
7003,161,7/21/2020
7004,193,7/21/2020
7005,28,7/21/2020
7006,146,7/21/2020
7007,157,7/21/2020
7008,185,7/21/2020
7009,83,7/21/2020
7010,79,7/21/2020
7011,192,7/21/2020
7012,162,7/21/2020
7013,155,7/21/2020
7014,94,7/21/2020
7015,202,7/21/2020
7016,81,7/21/2020
7017,12,7/21/2020
7018,113,7/21/2020
7019,46,7/21/2020
7020,134,7/21/2020
7021,161,7/21/2020
7022,117,7/21/2020
7023,67,7/21/2020
7024,30,7/21/2020
7025,113,7/21/2020
7026,73,7/21/2020
7027,70,7/21/2020
7028,130,7/21/2020
7029,167,7/21/2020
7030,197,7/21/2020
7031,154,7/21/2020
7032,30,7/21/2020
7033,11,7/21/2020
7034,73,7/21/2020
7035,144,7/21/2020
7036,107,7/21/2020
7037,103,7/21/2020
7038,91,7/21/2020
7039,192,7/21/2020
7040,86,7/21/2020
7041,195,7/21/2020
7042,194,7/21/2020
7043,173,7/21/2020
7044,141,7/21/2020
7045,89,7/21/2020
7046,128,7/21/2020
7047,119,7/21/2020
7048,130,7/21/2020
7049,28,7/21/2020
7050,140,7/21/2020
7051,197,7/21/2020
7052,156,7/21/2020
7053,9,7/21/2020
7054,193,7/21/2020
7055,188,7/21/2020
7056,185,7/21/2020
7057,90,7/21/2020
7058,98,7/21/2020
7059,149,7/21/2020
7060,139,7/21/2020
7061,72,7/21/2020
7062,121,7/21/2020
7063,28,7/21/2020
7064,130,7/21/2020
7065,108,7/21/2020
7066,131,7/21/2020
7067,113,7/21/2020
7068,149,7/21/2020
7069,105,7/21/2020
7070,185,7/21/2020
7071,107,7/21/2020
7072,176,7/21/2020
7073,156,7/21/2020
7074,92,7/21/2020
7075,160,7/21/2020
7076,72,7/21/2020
7077,6,7/21/2020
7078,90,7/21/2020
7079,194,7/21/2020
7080,1,7/21/2020
7081,110,7/21/2020
7082,164,7/21/2020
7083,190,7/21/2020
7084,121,7/21/2020
7085,11,7/21/2020
7086,11,7/21/2020
7087,67,7/21/2020
7088,156,7/21/2020
7089,125,7/21/2020
7090,84,7/21/2020
7091,13,7/21/2020
7092,87,7/21/2020
7093,181,7/21/2020
7094,73,7/21/2020
7095,94,7/21/2020
7096,70,7/21/2020
7097,155,7/21/2020
7098,2,7/21/2020
7099,171,7/21/2020
7100,84,7/21/2020
7101,180,7/21/2020
7102,140,7/21/2020
7103,157,7/21/2020
7104,47,7/21/2020
7105,97,7/21/2020
7106,42,7/21/2020
7107,142,7/21/2020
7108,130,7/21/2020
7109,183,7/21/2020
7110,88,7/21/2020
7111,10,7/21/2020
7112,202,7/21/2020
7113,10,7/21/2020
7114,68,7/21/2020
7115,16,7/21/2020
7116,180,7/21/2020
7117,12,7/21/2020
7118,156,7/21/2020
7119,176,7/21/2020
7120,95,7/21/2020
7121,188,7/21/2020
7122,106,7/21/2020
7123,13,7/21/2020
7124,175,7/21/2020
7125,128,7/21/2020
7126,93,7/21/2020
7127,158,7/21/2020
7128,114,7/21/2020
7129,174,7/21/2020
7130,76,7/21/2020
7131,93,7/21/2020
7132,47,7/21/2020
7133,139,7/21/2020
7134,98,7/21/2020
7135,176,7/21/2020
7136,97,7/21/2020
7137,163,7/21/2020
7138,167,7/21/2020
7139,4,7/21/2020
7140,68,7/21/2020
7141,91,7/21/2020
7142,206,7/21/2020
7143,178,7/21/2020
7144,155,7/21/2020
7145,138,7/21/2020
7146,119,7/21/2020
7147,197,7/21/2020
7148,181,7/21/2020
7149,140,7/21/2020
7150,150,7/21/2020
7151,140,7/21/2020
7152,134,7/21/2020
7153,12,7/21/2020
7154,149,7/21/2020
7155,62,7/21/2020
7156,68,7/21/2020
7157,146,7/21/2020
7158,110,7/21/2020
7159,78,7/21/2020
7160,62,7/21/2020
7161,195,7/21/2020
7162,180,7/21/2020
7163,91,7/21/2020
7164,57,7/21/2020
7165,98,7/21/2020
7166,180,7/21/2020
7167,178,7/21/2020
7168,159,7/21/2020
7169,131,7/21/2020
7170,203,7/21/2020
7171,78,7/21/2020
7172,7,7/21/2020
7173,174,7/21/2020
7174,101,7/21/2020
7175,134,7/21/2020
7176,92,7/21/2020
7177,75,7/21/2020
7178,171,7/21/2020
7179,112,7/21/2020
7180,75,7/21/2020
7181,154,7/21/2020
7182,75,7/21/2020
7183,130,7/21/2020
7184,203,7/21/2020
7185,159,7/21/2020
7186,134,7/21/2020
7187,81,7/21/2020
7188,74,7/21/2020
7189,65,7/21/2020
7190,131,7/21/2020
7191,191,7/21/2020
7192,206,7/21/2020
7193,91,7/21/2020
7194,138,7/21/2020
7195,142,7/21/2020
7196,203,7/21/2020
7197,139,7/21/2020
7198,97,7/21/2020
7199,160,7/21/2020
7200,6,7/21/2020
7201,93,7/21/2020
7202,119,7/21/2020
7203,125,7/21/2020
7204,167,7/21/2020
7205,84,7/21/2020
7206,150,7/21/2020
7207,203,7/21/2020
7208,181,7/21/2020
7209,202,7/21/2020
7210,205,7/21/2020
7211,162,7/21/2020
7212,126,7/21/2020
7213,160,7/21/2020
7214,144,7/21/2020
7215,194,7/21/2020
7216,6,7/21/2020
7217,196,7/21/2020
7218,165,7/21/2020
7219,16,7/21/2020
7220,177,7/21/2020
7221,66,7/21/2020
7222,102,7/21/2020
7223,93,7/21/2020
7224,126,7/21/2020
7225,4,7/21/2020
7226,4,7/21/2020
7227,119,7/21/2020
7228,156,7/21/2020
7229,88,7/21/2020
7230,191,7/21/2020
7231,16,7/21/2020
7232,183,7/21/2020
7233,11,7/21/2020
7234,87,7/21/2020
7235,7,7/21/2020
7236,194,7/21/2020
7237,62,7/21/2020
7238,79,7/21/2020
7239,138,7/21/2020
7240,72,7/21/2020
7241,108,7/21/2020
7242,188,7/21/2020
7243,9,7/21/2020
7244,86,7/21/2020
7245,166,7/21/2020
7246,10,7/21/2020
7247,158,7/21/2020
7248,171,7/21/2020
7249,112,7/21/2020
7250,2,7/21/2020
7251,81,7/21/2020
7252,162,7/21/2020
7253,128,7/21/2020
7254,158,7/21/2020
7255,131,7/21/2020
7256,121,7/21/2020
7257,114,7/21/2020
7258,163,7/21/2020
7259,11,7/21/2020
7260,108,7/21/2020
7261,101,7/21/2020
7262,168,7/21/2020
7263,9,7/21/2020
7264,183,7/21/2020
7265,155,7/21/2020
7266,149,7/21/2020
7267,70,7/21/2020
7268,2,7/21/2020
7269,103,7/21/2020
7270,105,7/21/2020
7271,106,7/21/2020
7272,7,7/21/2020
7273,104,7/21/2020
7274,205,7/21/2020
7275,9,7/21/2020
7276,65,7/21/2020
7277,46,7/21/2020
7278,153,7/21/2020
7279,158,7/21/2020
7280,1,7/21/2020
7281,206,7/21/2020
7282,27,7/21/2020
7283,183,7/21/2020
7284,44,7/21/2020
7285,47,7/21/2020
7286,185,7/21/2020
7287,110,7/21/2020
7288,174,7/21/2020
7289,168,7/21/2020
7290,76,7/21/2020
7291,161,7/21/2020
7292,192,7/21/2020
7293,86,7/21/2020
7294,27,7/21/2020
7295,74,7/21/2020
7296,168,7/21/2020
7297,57,7/21/2020
7298,144,7/21/2020
7299,166,7/21/2020
7300,88,7/21/2020
7301,195,7/21/2020
7302,65,7/21/2020
7303,171,7/21/2020
7304,6,7/21/2020
7305,147,7/21/2020
7306,42,7/21/2020
7307,155,7/21/2020
7308,167,7/21/2020
7309,30,7/21/2020
7310,117,7/21/2020
7311,101,7/21/2020
7312,91,7/21/2020
7313,44,7/21/2020
7314,42,7/21/2020
7315,141,7/21/2020
7316,103,7/21/2020
7317,42,7/21/2020
7318,138,7/21/2020
7319,138,7/21/2020
7320,47,7/21/2020
7321,128,7/21/2020
7322,104,7/21/2020
7323,142,7/21/2020
7324,101,7/21/2020
7325,6,7/21/2020
7326,173,7/21/2020
7327,94,7/21/2020
7328,95,7/21/2020
7329,46,7/21/2020
7330,70,7/21/2020
7331,162,7/21/2020
7332,126,7/21/2020
7333,176,7/21/2020
7334,189,7/22/2020
7335,200,7/22/2020
7336,204,7/22/2020
7337,64,7/22/2020
7338,29,7/22/2020
7339,109,7/22/2020
7340,63,7/22/2020
7341,201,7/22/2020
7342,189,7/22/2020
7343,26,7/22/2020
7344,198,7/22/2020
7345,204,7/22/2020
7346,64,7/22/2020
7347,198,7/22/2020
7348,29,7/22/2020
7349,109,7/22/2020
7350,200,7/22/2020
7351,187,7/22/2020
7352,187,7/22/2020
7353,169,7/22/2020
7354,29,7/22/2020
7355,29,7/22/2020
7356,187,7/22/2020
7357,63,7/22/2020
7358,201,7/22/2020
7359,26,7/22/2020
7360,109,7/22/2020
7361,198,7/22/2020
7362,26,7/22/2020
7363,64,7/22/2020
7364,26,7/22/2020
7365,187,7/22/2020
7366,169,7/22/2020
7367,63,7/22/2020
7368,169,7/22/2020
7369,201,7/22/2020
7370,200,7/22/2020
7371,60,7/22/2020
7372,200,7/22/2020
7373,64,7/22/2020
7374,60,7/22/2020
7375,199,7/22/2020
7376,60,7/22/2020
7377,187,7/22/2020
7378,64,7/22/2020
7379,60,7/22/2020
7380,169,7/22/2020
7381,199,7/22/2020
7382,60,7/22/2020
7383,26,7/22/2020
7384,29,7/22/2020
7385,199,7/22/2020
7386,189,7/22/2020
7387,189,7/22/2020
7388,198,7/22/2020
7389,109,7/22/2020
7390,201,7/22/2020
7391,204,7/22/2020
7392,200,7/22/2020
7393,63,7/22/2020
7394,189,7/22/2020
7395,63,7/22/2020
7396,204,7/22/2020
7397,199,7/22/2020
7398,201,7/22/2020
7399,204,7/22/2020
7400,198,7/22/2020
7401,169,7/22/2020
7402,109,7/22/2020
7403,199,7/22/2020
7404,114,7/23/2020
7405,104,7/23/2020
7406,178,7/23/2020
7407,26,7/23/2020
7408,109,7/23/2020
7409,147,7/23/2020
7410,75,7/23/2020
7411,84,7/23/2020
7412,134,7/23/2020
7413,101,7/23/2020
7414,199,7/23/2020
7415,68,7/23/2020
7416,117,7/23/2020
7417,66,7/23/2020
7418,140,7/23/2020
7419,175,7/23/2020
7420,168,7/23/2020
7421,27,7/23/2020
7422,193,7/23/2020
7423,173,7/23/2020
7424,76,7/23/2020
7425,112,7/23/2020
7426,125,7/23/2020
7427,149,7/23/2020
7428,204,7/23/2020
7429,87,7/23/2020
7430,203,7/23/2020
7431,178,7/23/2020
7432,107,7/23/2020
7433,87,7/23/2020
7434,13,7/23/2020
7435,74,7/23/2020
7436,138,7/23/2020
7437,204,7/23/2020
7438,60,7/23/2020
7439,90,7/23/2020
7440,88,7/23/2020
7441,72,7/23/2020
7442,144,7/23/2020
7443,65,7/23/2020
7444,44,7/23/2020
7445,108,7/23/2020
7446,95,7/23/2020
7447,57,7/23/2020
7448,66,7/23/2020
7449,117,7/23/2020
7450,193,7/23/2020
7451,63,7/23/2020
7452,108,7/23/2020
7453,94,7/23/2020
7454,63,7/23/2020
7455,114,7/23/2020
7456,98,7/23/2020
7457,7,7/23/2020
7458,204,7/23/2020
7459,188,7/23/2020
7460,195,7/23/2020
7461,107,7/23/2020
7462,173,7/23/2020
7463,165,7/23/2020
7464,125,7/23/2020
7465,46,7/23/2020
7466,10,7/23/2020
7467,192,7/23/2020
7468,180,7/23/2020
7469,187,7/23/2020
7470,84,7/23/2020
7471,141,7/23/2020
7472,161,7/23/2020
7473,110,7/23/2020
7474,141,7/23/2020
7475,185,7/23/2020
7476,205,7/23/2020
7477,160,7/23/2020
7478,158,7/23/2020
7479,148,7/23/2020
7480,114,7/23/2020
7481,87,7/23/2020
7482,144,7/23/2020
7483,94,7/23/2020
7484,174,7/23/2020
7485,106,7/23/2020
7486,154,7/23/2020
7487,181,7/23/2020
7488,180,7/23/2020
7489,142,7/23/2020
7490,153,7/23/2020
7491,77,7/23/2020
7492,128,7/23/2020
7493,156,7/23/2020
7494,202,7/23/2020
7495,177,7/23/2020
7496,169,7/23/2020
7497,6,7/23/2020
7498,185,7/23/2020
7499,157,7/23/2020
7500,42,7/23/2020
7501,160,7/23/2020
7502,175,7/23/2020
7503,146,7/23/2020
7504,142,7/23/2020
7505,144,7/23/2020
7506,74,7/23/2020
7507,196,7/23/2020
7508,104,7/23/2020
7509,171,7/23/2020
7510,101,7/23/2020
7511,106,7/23/2020
7512,165,7/23/2020
7513,91,7/23/2020
7514,196,7/23/2020
7515,171,7/23/2020
7516,188,7/23/2020
7517,3,7/23/2020
7518,67,7/23/2020
7519,81,7/23/2020
7520,13,7/23/2020
7521,113,7/23/2020
7522,119,7/23/2020
7523,189,7/23/2020
7524,154,7/23/2020
7525,16,7/23/2020
7526,157,7/23/2020
7527,159,7/23/2020
7528,147,7/23/2020
7529,72,7/23/2020
7530,139,7/23/2020
7531,62,7/23/2020
7532,167,7/23/2020
7533,206,7/23/2020
7534,165,7/23/2020
7535,155,7/23/2020
7536,131,7/23/2020
7537,197,7/23/2020
7538,203,7/23/2020
7539,105,7/23/2020
7540,197,7/23/2020
7541,160,7/23/2020
7542,73,7/23/2020
7543,104,7/23/2020
7544,68,7/23/2020
7545,139,7/23/2020
7546,74,7/23/2020
7547,196,7/23/2020
7548,155,7/23/2020
7549,98,7/23/2020
7550,146,7/23/2020
7551,97,7/23/2020
7552,189,7/23/2020
7553,60,7/23/2020
7554,97,7/23/2020
7555,131,7/23/2020
7556,169,7/23/2020
7557,158,7/23/2020
7558,70,7/23/2020
7559,169,7/23/2020
7560,173,7/23/2020
7561,187,7/23/2020
7562,90,7/23/2020
7563,206,7/23/2020
7564,142,7/23/2020
7565,206,7/23/2020
7566,181,7/23/2020
7567,70,7/23/2020
7568,26,7/23/2020
7569,60,7/23/2020
7570,92,7/23/2020
7571,89,7/23/2020
7572,87,7/23/2020
7573,163,7/23/2020
7574,62,7/23/2020
7575,174,7/23/2020
7576,113,7/23/2020
7577,201,7/23/2020
7578,10,7/23/2020
7579,193,7/23/2020
7580,107,7/23/2020
7581,112,7/23/2020
7582,70,7/23/2020
7583,28,7/23/2020
7584,16,7/23/2020
7585,121,7/23/2020
7586,153,7/23/2020
7587,180,7/23/2020
7588,97,7/23/2020
7589,81,7/23/2020
7590,197,7/23/2020
7591,205,7/23/2020
7592,44,7/23/2020
7593,189,7/23/2020
